tmdb_id,imdb_id,title,original_language,release_year,overview,genres,vote_average,vote_count,poster_url
16768,tt0910873,An Evening with Kevin Smith 2: Evening Harder,en,2006.0,In this second Q&amp;A with Kevin Smith he now enters the homes of some of his fans in Toronto and London.,"Comedy, Documentary",7.1,54,https://image.tmdb.org/t/p/w500/zpZBBYMepcCExBhAX08XfgkXdQE.jpg
16765,tt0342150,Bukowski: Born Into This,en,2003.0,"Director John Dullaghan’s biographical documentary about infamous poet Charles Bukowski, Bukowski: Born Into This, is as much a touching portrait of the author as it is an exposé of his sordid lifestyle. Interspersed between ample vintage footage of Bukowski’s poetry readings are interviews with the poet’s fans including such legendary figures such as Lawrence Ferlinghetti, Joyce Fante (wife of John), Bono, and Harry Dean Stanton. Filmed in grainy black and white by Bukowski’s friend, Taylor Hackford, due to lack of funding, the old films edited into this movie paint Bukowski’s life of boozing and brawling romantically, securing Bukowski’s legendary status.",Documentary,6.7,52,https://image.tmdb.org/t/p/w500/84jdtVpKSgyGpBy9fdeQZWXiqeI.jpg
442750,tt3758708,The Hippopotamus,en,2017.0,Disgraced poet Ted Wallace is summoned to his friend's country manor to investigate a series of unexplained miracles.,Comedy,6.374,119,https://image.tmdb.org/t/p/w500/t22HMoKaltblnHEEoCI560u8A7r.jpg
606599,tt8983168,Commando 3,hi,2019.0,A mysterious man is on an impending mission to attack the country from his base in London. Karan Singh Dogra sets out to hunt down the antagonist aided by the British Intelligence.,"Action, Thriller",7.0,39,https://image.tmdb.org/t/p/w500/ukxAjRADLYxUhCzg4KNhXux5BMH.jpg
16771,tt0109219,Barcelona,en,1994.0,"During the 1980s, uptight Ted Boynton is a salesman working in the Barcelona office of a Chicago-based company. He receives an unexpected visit from his cousin Fred, a naval officer who has come to Spain on a public relations mission for a U.S. fleet. Not exactly friends in the past, Ted and Fred strike up relationships with women in the Spanish city and experience conflicts -- Ted with his employer, and Fred with the Barcelona community.","Comedy, Drama, Romance",6.2,87,https://image.tmdb.org/t/p/w500/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg
82327,tt1618447,Goodbye First Love,fr,2011.0,"A 15-year-old discovers the joys and heartaches of first love with an older teen, but in the ensuing years, cannot seem to move past their breakup.","Drama, Romance",6.25,150,https://image.tmdb.org/t/p/w500/qj1P2hZJxMO3bXiC39JxbTWTNa5.jpg
49571,tt0057829,Intentions of Murder,ja,1964.0,The neglected common-law wife of a Japanese librarian is repeatedly harassed by a young man with a heart condition who seduces her with the prospect of a better life.,Drama,7.0,51,https://image.tmdb.org/t/p/w500/2IKiXnPnOXUmYOsuhArqldszYA.jpg
344475,tt3902310,Our Futures,fr,2015.0,"Yann who is trying, albeit unsuccessfully, to cope with his life generally and especially bereavement decides to look up Thomas, his best friend from high school. Thomas is thee same crazy character as he ever was and between them they cook up a plan to rearrange Yann's birthday party from their high school days and get all their old friends to come along. This means locating their friends and a journey to visit and convince some of them to join in their plan. How their friends have changed, their lives and the revelations provide plenty of humour. But why is his friend Thomas just the same as he ever was ?",Comedy,6.22,123,https://image.tmdb.org/t/p/w500/hljC0W0qFadJ8HilKOFpEDHzGLU.jpg
737684,tt13057170,Sweet Autumn,en,2020.0,"Maggie, a successful entrepreneur, returns home for a will reading and discovers she’s inherited half of her aunt’s famed maple candy business. What she doesn’t understand is why Aunt Dee’s maple supplier, Dex, inherited the other half. Her return also coincides with the town’s Sweet Autumn Fest, and through a series of letters Aunt Dee left, Maggie and Dex search for the reason behind her aunt’s final wishes. As she and Dex grow closer, Maggie must decide if the life she built is the one she wants.","Comedy, Romance, TV Movie",7.0,46,https://image.tmdb.org/t/p/w500/pNiwExRiyf2Kd6B7ButFiQUQ6p2.jpg
541099,tt3503068,DeadTectives,en,2019.0,"A team of reality TV paranormal investigators go to Mexico's most haunted house in the pursuit of better ratings. However, when the true dark secrets of the mansion begin to reveal themselves, the hapless team quickly discover that this house is no hoax. With zero genuine ghost-hunting experience, they have to figure out how to stop the ghosts and escape the house with their lives.","Comedy, Horror",5.9,84,https://image.tmdb.org/t/p/w500/o3Fo0GFHYzNVK5b1KjhyGYE05vy.jpg
16814,tt0099316,Crazy People,en,1990.0,"A bitter ad executive, who has reached his breaking point, finds himself in a mental institution, where his career actually begins to thrive with the help of the hospital's patients.","Comedy, Romance",5.9,93,https://image.tmdb.org/t/p/w500/xadRX5tAr5hsGLWRhoubQwKiWgD.jpg
1098164,tt27078772,Lewis Capaldi: How I'm Feeling Now,en,2023.0,"An intimate, all-access documentary that will chronicle Lewis Capaldi's journey from a scrappy teen with a viral performance to a Grammy-nominated pop star.","Documentary, Music",7.6,48,https://image.tmdb.org/t/p/w500/djaZtmMiKFp8zaclEaAyD8vHcvx.jpg
442811,tt6053948,Sunday's Illness,es,2018.0,"Annabel is a successful businesswoman with a wealthy husband. At a reception in her villa she meets a woman, a member of the catering staff who has been hired for the evening. This woman is none other than her own daughter Chiara, whom she had left over thirty years ago. Chiara was just eight years old at the time. She now approaches her mother with an unusual request: to spend ten days together with her.",Drama,6.6,112,https://image.tmdb.org/t/p/w500/AqSYUeWKo7CfJqJh8uIzpeTuXqo.jpg
180679,tt1801096,Sexy Evil Genius,en,2013.0,"A dark comedy about an eclectic group of strangers invited to a downtown bar by a mutual ex-lover, Nikki Franklyn, a maddeningly sexy, unpredictable and possibly insane young woman who's recently gotten out of prison for murdering her last ex-boyfriend. The party really gets started when Nikki herself arrives, hauling her latest lover and fiancee, the morally challenged lawyer who'd been handling her case. She's mysterious about her intentions and her current and former lovers soon realize they are all caught in one of her brilliant, mischievous mind-games with possible deadly consequences. By the night's end, revenge will be had, new romance will bloom, and Nikki will have delivered on her reputation as the Sexy Evil Genius.","Comedy, Drama, Mystery",5.893,107,https://image.tmdb.org/t/p/w500/7si7cfccPwrwlZcNR7rVpJp1B3A.jpg
16850,tt0059263,The Heroes of Telemark,en,1965.0,"Set in German-occupied Norway, resistance fighter Knut Straud enlists the reluctant physicist Rolf Pedersen in an effort to destroy the German heavy water production plant in rural Telemark.","Action, Drama, War",6.917,175,https://image.tmdb.org/t/p/w500/rKGD7tR8mj02IyQbacmBxE5RIae.jpg
82372,tt0064846,Medicine Italian Style,it,1969.0,Story of an ambitious young doctor through unethical means intend to make a quick career. Now is primary in a luxury clinic where administers the sick with the same cynicism of his young years.,"Comedy, Drama",6.524,82,https://image.tmdb.org/t/p/w500/6h0r8BdpmAulxGcMYm3YjgIeuU.jpg
573911,tt9426212,"Gabriel ""Fluffy"" Iglesias: One Show Fits All",en,2019.0,"Gabriel ""Fluffy"" Iglesias discusses his teenage son and encounters with Snoop Dogg, Chris Rock and Vicente Fernández in this stand-up special for 2019.",Comedy,7.2,63,https://image.tmdb.org/t/p/w500/jUt2Zz7sClVIG1co2V9D9iSLN93.jpg
442845,tt6857282,Ordinary Person,ko,2017.0,"Major crimes unit detective Seong-jin arrests Tae-sung for petty crimes, but shocked to find out that he is the notorious serial killer. However, Seong-jin becomes doubtful of his identity as the serial murder case is investigated.","Crime, Action, Drama, Mystery",7.2,41,https://image.tmdb.org/t/p/w500/kaqvho5ENHiujaSrQ6JifQ2HECT.jpg
1032666,tt8010064,Bunker,en,2023.0,"Trapped in a bunker during World War I, a group of soldiers are faced with an ungodly presence that slowly turns them against each other.","Horror, Thriller, War",6.9,49,https://image.tmdb.org/t/p/w500/jOA7chFPVzSyPp2DaRg8hqA1BHr.jpg
16867,tt0833960,Gardens of the Night,en,2008.0,"After being abducted as children, and suffering years of abuse, a teenage boy and girl find themselves living on the street.","Crime, Drama",6.2,80,https://image.tmdb.org/t/p/w500/bhaR49fQIoXZ13MSed8os1R3Z4A.jpg
573910,tt8101766,"Ray Romano: Right Here, Around the Corner",en,2019.0,"Ray Romano first cut his stand-up teeth at the Comedy Cellar in New York. Now, in his first comedy special in 23 years, he returns to where it all began.","Comedy, TV Movie",6.8,50,https://image.tmdb.org/t/p/w500/lqQjWdZeh3lpCn5KgmiNZFU1ViX.jpg
49633,tt0018054,The King of Kings,en,1927.0,"The King of Kings is the Greatest Story Ever Told as only Cecil B. DeMille could tell it. In 1927, working with one of the biggest budgets in Hollywood history, DeMille spun the life and Passion of Christ into a silent-era blockbuster. Featuring text drawn directly from the Bible, a cast of thousands, and the great showman’s singular cinematic bag of tricks, The King of Kings is at once spectacular and deeply reverent—part Gospel, part Technicolor epic.","Drama, History",6.4,62,https://image.tmdb.org/t/p/w500/qJThyOfQVeEctEVVtK3LTDVL5S6.jpg
16876,tt0288439,Bang Bang You're Dead,en,2003.0,A troubled and bullied high school student fights against judgement from his community after threatening to bomb the football team.,"Drama, Thriller",7.099,161,https://image.tmdb.org/t/p/w500/647kfvUPkDBXtIHQEhInJR2LUyX.jpg
180719,tt0070669,How Funny Can Sex Be?,it,1973.0,"A nine-episode anthology film about love, sex, and marriage in contemporary, mid-'70s Italy.",Comedy,5.7,59,https://image.tmdb.org/t/p/w500/ma8qHcjM5d2HPLrzYDsmH6YrAiS.jpg
737778,tt12822926,On the 12th Date of Christmas,en,2020.0,"Two seemingly incompatible game designers team up to create a romantic, city-wide scavenger hunt themed for the ""12 Days of Christmas.""","TV Movie, Romance",7.1,44,https://image.tmdb.org/t/p/w500/piAaEyM0d18GW1R4Fjnqj4wIqwK.jpg
737762,tt12773628,One Royal Holiday,en,2020.0,"When Anna offers a stranded mother and son shelter in a blizzard, she learns that they are the Royal Family of Galwick. Anna shows the Prince how they do Christmas in her hometown, encouraging him to open his heart and be true to himself.","Romance, TV Movie",6.7,46,https://image.tmdb.org/t/p/w500/qZMQ6Xp57sXZXzzYUuj4tYkU1MB.jpg
16874,tt0216417,The Wog Boy,en,2000.0,"Steve liked Celia from the moment they met. But following a clash with her boss, Raelene Beagle-Thorpe, Minister for Employment, he finds himself on national television branded as Australia's biggest dole bludger. Now Steve has to prove to Celia, to himself, and to the whole country, that there's more to him than meets the eye. With a little help from his friends, he might just do it.",Comedy,5.6,26,https://image.tmdb.org/t/p/w500/jUAyxboNsMmw7crA5XHa3rWUXQ3.jpg
737780,tt13040330,Cross Country Christmas,en,2020.0,"Former classmates Lina and Max are traveling home for the holidays, until a storm hits and they have to work together to make it home in time, no matter the mode of transportation.","TV Movie, Romance",6.8,49,https://image.tmdb.org/t/p/w500/lF5Bmfx8TZmDnNn8i7pSKA6zlEZ.jpg
49642,tt0079609,Dance of the Drunk Mantis,cn,1979.0,"A year after training young Jackie Chan in the Drunken Fist, Sam the Seed discovers he has a son, Foggy. He tries to train Foggy but to no avail. Foggy is then trained in Drunken Fist from his uncle as he must face his father's rival, Rubber Legs, another Drunken Fist master who combines it with Mantis Fist to create a deadly style.","Action, Comedy",7.2,67,https://image.tmdb.org/t/p/w500/jNOdUZHi7MKhFTq88ZIRqSGrQD3.jpg
16878,tt1187046,Saving God,en,2008.0,"Ex Con Armstrong Cane (Ving Rhames) returns to home a changed man looking to take over his father's old church and congregation. The neighborhood though is full of drugs and gangs. Those who are able are leaving for more prosperous areas and falling in with a slick preacher (Ricardo Chivara). Even with a dangerous gang leader (Dean McDermott) threatening his flock, Armstrong won't give up.","Crime, Drama",5.3,20,https://image.tmdb.org/t/p/w500/q16Hoe5oqE9rRxakSzNikqFvy3P.jpg
49650,tt0071384,Daguerréotypes,fr,1978.0,"An intimate portrait of the small shops and shopkeepers of the Rue Daguerre in Paris, a picturesque street that has been the filmmaker’s home for more than 50 years.",Documentary,7.25,52,https://image.tmdb.org/t/p/w500/3XXWWVKbePGBu6Q7e0ngve5cwBB.jpg
115189,tt2207658,Louis Theroux: Twilight of the Porn Stars,en,2012.0,"In 1997, Louis Theroux made a documentary about the world of male porn performers in Los Angeles. 15 years later, he returns to find a business struggling with the deluge of free porn on the internet. Louis revisits some of the original programme's contributors as well as meeting the latest crop of porn performers dreaming of porn stardom.","Documentary, TV Movie",6.333,42,https://image.tmdb.org/t/p/w500/n1piaZaulT4iV1YUouCox1Syzck.jpg
